track_id,album_id,album_title,artist_id,artist_name,track_date_recorded,track_genres,track_interest,track_number,track_title,artist_nacionality,track_price,artist_nacionality,track_price
9934,2459,live@PBSfm,2326,Kevin Blechdom,,Singer-Songwriter,2101,10,Gravity,Russo,0.8,Japonês,0.94
9936,2459,live@PBSfm,2326,Kevin Blechdom,,Singer-Songwriter,1878,12,Monster,Francês,1.26,Italiano,1.3
9937,2098,Live at Levontin 7,2112,Digital Primitives,9/13/2008,Free-Jazz,672,0,Digital Primitives Live at Levontin 7,Francês,0.86,Português,0.78
9938,2460,The Rhythm of The Second Spring,2328,dnymr,,Experimental,196,4,Prop-Main,Inglês,0.71,Chinês,1.32
9940,2460,The Rhythm of The Second Spring,2328,dnymr,,Experimental,331,3,Leftovers#2,Russo,1.01,Francês,1.24
9941,2460,The Rhythm of The Second Spring,2328,dnymr,,Experimental,996,5,PianoTape,Espanhol,1.1,Alemão,1.08
9943,2460,The Rhythm of The Second Spring,2328,dnymr,,Experimental,237,2,Silent Eye,Mexicano,1.15,Australiano,1.28
9944,2460,The Rhythm of The Second Spring,2328,dnymr,,Experimental,254,1,Turn The Wheel,Australiano,0.97,Japonês,1.0
9949,2460,The Rhythm of The Second Spring,2328,dnymr,,Experimental,300,6,Rain Of Meteors,Japonês,0.84,Português,1.36
9950,2460,The Rhythm of The Second Spring,2328,dnymr,,Experimental,227,7,Body Membrane 1,Mexicano,0.71,Italiano,0.85
9951,2460,The Rhythm of The Second Spring,2328,dnymr,,Experimental,287,9,The Rhythm of The Second Spring,Francês,0.86,Chinês,1.17
9952,2460,The Rhythm of The Second Spring,2328,dnymr,,Experimental,231,8,Body Membrane 2,Alemão,1.2,Australiano,0.91
9953,2461,An Hour,2293,Ophir Ilzetzki,11/11/2008,Interview,,,,Americano,0.82,Francês,1.16
9955,2461,An Hour,2293,Ophir Ilzetzki,1/23/2009,Interview,1156,3,An Hour with Dganit Elyakim,Indiano,1.34,Alemão,1.37
9956,2462,Avec Noir,15690,Avec Noir,,Electro-Punk,1087,12,Memory Man,Brasileiro,1.1,Indiano,0.82
9958,2462,Avec Noir,15690,Avec Noir,,Electro-Punk,686,1,With Black,Italiano,1.38,Americano,1.27
9959,2462,Avec Noir,15690,Avec Noir,,Electro-Punk,638,2,Monotone,Alemão,1.31,Canadiano,0.78
9960,2462,Avec Noir,15690,Avec Noir,,Electro-Punk,827,3,Tourist Information,Alemão,0.72,Brasileiro,1.29
9961,2462,Avec Noir,15690,Avec Noir,,Electro-Punk,663,4,Pants on Fire,Francês,0.88,Alemão,0.71
9962,2462,Avec Noir,15690,Avec Noir,,Electro-Punk,2883,5,Amour,Americano,1.0,Canadiano,0.71
9963,2462,Avec Noir,15690,Avec Noir,,Electro-Punk,582,6,Double Vision,Australiano,1.26,Australiano,1.01
9965,2462,Avec Noir,15690,Avec Noir,,Electro-Punk,1052,8,Croissant,Brasileiro,0.99,Português,1.22
9967,2462,Avec Noir,15690,Avec Noir,,Electro-Punk,870,10,Computer Bug,Chinês,1.4,Japonês,0.9
9968,2462,Avec Noir,15690,Avec Noir,,Electro-Punk,641,11,Excuse me please,Russo,1.23,Espanhol,1.36
9969,2463,Soft Cheese,4,Nicky Cook,,Singer-Songwriter,1127,1,What you gonna do?,Mexicano,1.2,Mexicano,1.39
9970,2463,Soft Cheese,4,Nicky Cook,,Singer-Songwriter,4024,2,Travel Free,Americano,0.97,Inglês,0.96
9971,2463,Soft Cheese,4,Nicky Cook,,Singer-Songwriter,1314,8,Who you are,Indiano,1.22,Indiano,0.79
9972,2463,Soft Cheese,4,Nicky Cook,,Singer-Songwriter,1266,4,Feel the Fire,Japonês,1.19,Inglês,0.76
9973,2463,Soft Cheese,4,Nicky Cook,,Singer-Songwriter,3016,3,Canacan Jamjam,Americano,0.98,Espanhol,1.0
9974,2463,Soft Cheese,4,Nicky Cook,,Singer-Songwriter,1223,6,I followed you,Indiano,1.11,Indiano,0.99
9975,2463,Soft Cheese,4,Nicky Cook,,Singer-Songwriter,879,7,Slidin',Russo,1.21,Francês,0.95
9976,2463,Soft Cheese,4,Nicky Cook,,Singer-Songwriter,4159,5,Feel the Piano,Brasileiro,0.98,Alemão,1.28
9977,2461,An Hour,2293,Ophir Ilzetzki,03/10/2009,Interview,602,4,An Hour with Arie Shapira,Indiano,1.02,Canadiano,0.95
9978,2260,Phoning It In 02/09/05,215,Mount Eerie,02/09/2005,Experimental,1805,100,Phoning It In 02/09/05,Japonês,0.75,Inglês,0.99
9979,2257,Phoning It In 03/09/05,2124,Lettuce Prey,03/09/2005,,167,100,Phoning It In 03/09/05,Alemão,0.89,Espanhol,1.32
9980,2263,Phoning It In 04/07/05,2128,Fred Thomas,04/07/2005,Indie-Rock,407,100,Phoning It In 04/07/05,Chinês,1.33,Italiano,1.19
9981,2264,Phoning It In 04/10/05,914,David Kilgour,04/10/2005,,346,100,Phoning It In 04/10/05,Alemão,1.2,Chinês,0.72
9983,2265,Phoning It In 04/20/05,894,Daniel Johnston,4/20/2005,,600,100,Phoning It In 04/20/05,Mexicano,1.04,Brasileiro,1.1
9984,2266,Phoning It In 05/03/05,2129,Colin Clary,05/03/2005,,248,100,Phoning It In 05/03/05,Russo,1.19,Mexicano,1.36
9985,2420,50FOOTWAVE,2345,50 Foot Wave,,Indie-Rock,4424,0,Bug,Americano,0.92,Espanhol,0.93
9986,2420,50FOOTWAVE,2345,50 Foot Wave,,Indie-Rock,1062,0,Clara Bow,Russo,0.84,Inglês,1.09
9987,2420,50FOOTWAVE,2345,50 Foot Wave,,Indie-Rock,2518,0,Long Painting,Chinês,1.39,Português,0.91
9988,2420,50FOOTWAVE,2345,50 Foot Wave,,Indie-Rock,1765,0,Glory Weed,Japonês,1.14,Alemão,0.79
9989,2420,50FOOTWAVE,2345,50 Foot Wave,,Indie-Rock,1917,0,Lavender,Canadiano,1.18,Chinês,1.26
9990,2420,50FOOTWAVE,2345,50 Foot Wave,,Indie-Rock,1510,0,Dog Days,Italiano,1.1,Canadiano,0.79
9991,2464,Golden Ocean,2345,50 Foot Wave,,Indie-Rock,2208,0,Bone China,Russo,1.12,Americano,1.18
9992,2464,Golden Ocean,2345,50 Foot Wave,,Indie-Rock,893,0,Pneuma,Mexicano,1.21,Canadiano,1.34
9993,2464,Golden Ocean,2345,50 Foot Wave,,Indie-Rock,836,0,Petal,Italiano,0.96,Indiano,0.84
9994,2464,Golden Ocean,2345,50 Foot Wave,,Indie-Rock,1059,0,Sally Is A Girl,Japonês,1.11,Mexicano,1.04
9995,2464,Golden Ocean,2345,50 Foot Wave,,Indie-Rock,850,0,El Dorado,Francês,0.81,Japonês,0.86
9996,2464,Golden Ocean,2345,50 Foot Wave,,Indie-Rock,1082,0,Ginger Park,Mexicano,0.85,Chinês,0.77
9997,2464,Golden Ocean,2345,50 Foot Wave,,Indie-Rock,2193,0,Diving,Alemão,1.11,Japonês,1.0
9998,2464,Golden Ocean,2345,50 Foot Wave,,Indie-Rock,2329,0,Golden Ocean,Canadiano,0.91,Russo,1.26
10000,2465,Free Music,2345,50 Foot Wave,,Indie-Rock,2440,0,Vena Cava,Mexicano,1.14,Alemão,0.91
10001,2465,Free Music,2345,50 Foot Wave,,Indie-Rock,2462,0,Pretty Ugly,Canadiano,0.75,Mexicano,1.31
10002,2465,Free Music,2345,50 Foot Wave,,Indie-Rock,2314,0,Animal,Inglês,0.71,Japonês,0.96
10003,2465,Free Music,2345,50 Foot Wave,,Indie-Rock,1942,0,The Fuchsia Wall,Japonês,1.18,Inglês,1.06
10004,2466,Live @ Yerba Buena Center for the Arts,305,Thee Oh Sees,,Garage,1667,1,Dreadful Heart (Live),Indiano,1.31,Inglês,1.16
10005,2466,Live @ Yerba Buena Center for the Arts,305,Thee Oh Sees,,Garage,1561,2,Iceberg (Live),Mexicano,1.14,Americano,1.06
10006,2466,Live @ Yerba Buena Center for the Arts,305,Thee Oh Sees,,Garage,1991,3,Island Raiders (Live),Russo,0.71,Americano,0.92
10007,2466,Live @ Yerba Buena Center for the Arts,305,Thee Oh Sees,,Garage,2445,4,If I Had a Reason (Live),Português,0.76,Português,1.23
10008,2466,Live @ Yerba Buena Center for the Arts,305,Thee Oh Sees,,Garage,1102,5,I Agree (Live),Brasileiro,1.05,Indiano,1.28
10009,2467,Fuck You To Dust,2346,Zeigenbock Kopf,,Techno,7291,1,Machine Gun,Espanhol,0.77,Inglês,1.23
10011,2467,Fuck You To Dust,2346,Zeigenbock Kopf,,Techno,5811,3,Boys Meet,Inglês,1.26,Japonês,0.71
10013,2467,Fuck You To Dust,2346,Zeigenbock Kopf,,Techno,4933,5,Driving to Dortmund,Italiano,1.37,Alemão,1.17
10015,2467,Fuck You To Dust,2346,Zeigenbock Kopf,,Techno,4670,7,I Cum Too Much,Chinês,1.19,Inglês,0.84
10016,2467,Fuck You To Dust,2346,Zeigenbock Kopf,,Techno,5711,8,I Am A Man,Americano,0.93,Brasileiro,0.99
10017,2467,Fuck You To Dust,2346,Zeigenbock Kopf,,Techno,5984,9,The Maze,Canadiano,1.29,Espanhol,0.86
10018,2467,Fuck You To Dust,2346,Zeigenbock Kopf,,Techno,6017,10,Animals,Francês,1.07,Francês,1.22
10020,2467,Fuck You To Dust,2346,Zeigenbock Kopf,,Techno,4462,12,Black Truck,Chinês,0.82,Francês,1.24
10021,2467,Fuck You To Dust,2346,Zeigenbock Kopf,,Techno,5489,13,Evidence,Alemão,0.77,Francês,1.23
10022,2467,Fuck You To Dust,2346,Zeigenbock Kopf,,Techno,4771,14,A Vice on my Pride,Americano,0.81,Inglês,0.82
10023,2467,Fuck You To Dust,2346,Zeigenbock Kopf,,Techno,4624,15,Hans Pocketwatch,Chinês,0.88,Americano,1.13
10025,2468,Phoning It In 05/26/05,1050,R. Stevie Moore,,Experimental Pop,756,1,Phoning It In 05/26/05,Indiano,0.88,Italiano,1.32
10032,2471,Mussorgsky's Pictures at an Exhibition,2357,Skidmore College Orchestra,,Classical,3157,1,Promenade Allegro giusto nel modo russico senza allegrezza ma,Francês,1.15,Italiano,1.3
10033,2471,Mussorgsky's Pictures at an Exhibition,2357,Skidmore College Orchestra,,Classical,10932,2,I. Gnomus Vivo,Espanhol,1.24,Francês,0.77
10034,2471,Mussorgsky's Pictures at an Exhibition,2357,Skidmore College Orchestra,,Classical,1851,3,Promenade Moderato comodo e con delicatezza,Americano,0.8,Indiano,1.2
10035,2471,Mussorgsky's Pictures at an Exhibition,2357,Skidmore College Orchestra,,Classical,12303,4,II. Il vecchio castello Andante,Mexicano,0.95,Espanhol,1.27
10036,2471,Mussorgsky's Pictures at an Exhibition,2357,Skidmore College Orchestra,,Classical,1587,5,Promenade Moderato non tanto pesante,Russo,0.87,Italiano,1.29
10037,2471,Mussorgsky's Pictures at an Exhibition,2357,Skidmore College Orchestra,,Classical,7980,6,III. Tuileries Allegretto non troppo capriccioso,Brasileiro,1.17,Italiano,1.16
10038,2471,Mussorgsky's Pictures at an Exhibition,2357,Skidmore College Orchestra,,Classical,8248,7,IV. Bydlo Sempre moderato pesante,Italiano,1.12,Alemão,0.86
10039,2471,Mussorgsky's Pictures at an Exhibition,2357,Skidmore College Orchestra,,Classical,2039,8,Promenade Tranquillo,Russo,0.79,Alemão,1.25
10040,2471,Mussorgsky's Pictures at an Exhibition,2357,Skidmore College Orchestra,,Classical,1801,9,V. Ballet des poussins dans leurs coques Scherzino. Vivo leggiero,Russo,1.16,Russo,0.98
10041,2471,Mussorgsky's Pictures at an Exhibition,2357,Skidmore College Orchestra,,Classical,1260,10,VI. Samuel Goldenberg and Schmuyle Andante,Inglês,1.39,Japonês,0.95
10042,2471,Mussorgsky's Pictures at an Exhibition,2357,Skidmore College Orchestra,,Classical,1441,11,VII. Limoges. Le March? Allegretto vivo sempre scherzando,Russo,1.1,Inglês,1.34
10043,2471,Mussorgsky's Pictures at an Exhibition,2357,Skidmore College Orchestra,,Classical,57090,12,VIII. Catacombae. Sepulcrum romanum Largo,Brasileiro,1.0,Inglês,1.37
10044,2471,Mussorgsky's Pictures at an Exhibition,2357,Skidmore College Orchestra,,Classical,10703,13,Cum mortuis in lingua mortua Andante non troppo con lamento,Alemão,0.93,Australiano,1.31
10045,2471,Mussorgsky's Pictures at an Exhibition,2357,Skidmore College Orchestra,,Classical,1996,14,IX. La Cabane sur des pattes de poule Allegro con brio feroce An,Brasileiro,1.36,Indiano,1.25
10046,2471,Mussorgsky's Pictures at an Exhibition,2357,Skidmore College Orchestra,,Classical,2393,15,X. La grande porte de Kiev Allegro alla breve. Maestoso. Con gran,Russo,1.36,Francês,0.79
10047,2472,EP,2360,The Native,,Experimental Pop,661,4,The City,Alemão,1.23,Japonês,1.39
10048,2472,EP,2360,The Native,,Experimental Pop,627,2,Roses,Americano,0.76,Português,0.76
10049,2472,EP,2360,The Native,,Experimental Pop,594,1,Kicks,Italiano,0.85,Indiano,0.8
10050,2472,EP,2360,The Native,,Experimental Pop,831,3,Diamond,Chinês,1.3,Francês,0.94
10051,2472,EP,2360,The Native,,Experimental Pop,748,5,Hatch,Russo,1.05,Mexicano,1.2
10052,2473,Uncontrollable Mumbles,2362,Aviv Mark,,Punk,201,1,Where is the Power,Português,1.35,Alemão,0.93
10053,2473,Uncontrollable Mumbles,2362,Aviv Mark,,Punk,121,10,I'll be Right Back,Japonês,0.89,Alemão,0.81
10054,2473,Uncontrollable Mumbles,2362,Aviv Mark,,Punk,145,4,I Knew a Women,Russo,1.04,Italiano,1.37
10055,2473,Uncontrollable Mumbles,2362,Aviv Mark,,Punk,122,5,Look of Wonder,Mexicano,1.39,Português,0.86
10056,2473,Uncontrollable Mumbles,2362,Aviv Mark,,Punk,396,8,Uncontrollable Mumbles,Japonês,1.22,Português,0.77
10057,2473,Uncontrollable Mumbles,2362,Aviv Mark,,Punk,118,6,Homely Dust,Japonês,1.37,Português,0.82
10058,2473,Uncontrollable Mumbles,2362,Aviv Mark,,Punk,121,3,Hamsin,Italiano,1.24,Francês,0.94
10059,2473,Uncontrollable Mumbles,2362,Aviv Mark,,Punk,327,7,The Good Life,Australiano,1.28,Chinês,1.32
10060,2473,Uncontrollable Mumbles,2362,Aviv Mark,,Punk,325,11,Sacrifice,Indiano,1.04,Chinês,1.09
10061,2473,Uncontrollable Mumbles,2362,Aviv Mark,,Punk,150,9,Raisins,Australiano,1.28,Indiano,1.2
10062,2473,Uncontrollable Mumbles,2362,Aviv Mark,,Punk,561,2,Full Anesthetization,Australiano,0.91,Inglês,0.79
10078,2479,Untitled (MC Firedrill),2369,MC Firedrill,,Electronic,379,0,DRAWFF66,Chinês,0.8,Brasileiro,0.94
10079,2479,Untitled (MC Firedrill),2369,MC Firedrill,,Electronic,493,0,Vitamin D,Americano,1.38,Russo,1.15
10080,2684,I Love You,2369,MC Firedrill,,Electronic,677,0,Track One,Americano,1.08,Indiano,0.98
10081,2479,Untitled (MC Firedrill),2369,MC Firedrill,,Electronic,356,0,Tetnis Riddim,Americano,1.06,Indiano,0.77
10082,2479,Untitled (MC Firedrill),2369,MC Firedrill,,Electronic,558,0,Superbuttontheme_2,Alemão,1.0,Indiano,1.15
10083,2479,Untitled (MC Firedrill),2369,MC Firedrill,,Electronic,618,0,Pony,Americano,1.33,Chinês,1.15
10084,2479,Untitled (MC Firedrill),2369,MC Firedrill,,Electronic,540,0,SNES - Yes,Inglês,1.37,Espanhol,1.39
10085,2486,Edison Blue Amberol: 2464,2371,Harry E. Humphrey,01/01/1914,Holiday,8800,0,Night before Christmas,Mexicano,0.71,Italiano,1.11
10086,2487,Edison Record: 700,2372,Peerless Orchestra,1/01/1899,Old-Time / Historic,2477,0,Ma rag time baby (144 rpm),Americano,1.28,Russo,0.81
10088,2489,Edison Blue Amberol: 2392,1672,Henry Burr,01/01/1914,Old-Time / Historic,1851,0,All on account of you,Canadiano,0.85,Chinês,0.92
10089,2490,Edison Blue Amberol: 2474,2374,New York Military Band,01/01/1914,Old-Time / Historic,3819,0,Una noche de garufa,Americano,0.96,Chinês,0.86
10090,2491,Edison Blue Amberol: 2646,2375,Charles Crawford Gorst,01/01/1915,Old-Time / Historic,2416,0,Laughing love,Brasileiro,1.23,Mexicano,1.14
10091,2492,Edison Blue Amberol: 2645,2376,Jaudas' Society Orchestra,01/01/1915,Old-Time / Historic,2029,0,Pick a chicken,Alemão,0.99,Italiano,1.27
10092,2493,Edison Blue Amberol: 2323,2377,Male Quartet,01/01/1914,Old-Time / Historic,1819,0,Loyal Order of Moose initiatory odes,Chinês,1.26,Francês,0.87
10094,2495,Edison Blue Amberol: 2616,2379,Knickerbocker Quartet,01/01/1915,Old-Time / Historic,2619,0,Alone in the deep,Alemão,1.1,Francês,1.22
10095,2496,Edison Blue Amberol: 2630,2371,Harry E. Humphrey,01/01/1915,Old-Time / Historic,1944,0,An old sweetheart of mine,Brasileiro,1.21,Alemão,0.98
10096,2497,Edison Blue Amberol: 2695,1688,Irving Kaufman,01/01/1915,Old-Time / Historic,2568,0,We'll build a little home in the U.S.A.,Australiano,0.93,Francês,1.11
10098,2499,Edison Blue Amberol: 2338,2381,Eugene Emmett,01/01/1914,Old-Time / Historic,1165,0,Norah McNamara,Americano,1.38,Alemão,0.77
10099,2500,Edison Blue Amberol: 2344,2382,Albert Campbell and Henry Burr,01/01/1914,Old-Time / Historic,3966,0,On the shores of Italy,Alemão,0.72,Português,1.26
10100,2501,Edison Blue Amberol: 2345,2383,Homer Rodeheaver,01/01/1914,Old-Time / Historic,2176,0,Somebody cares,Italiano,1.16,Francês,0.73
10101,2502,Edison Blue Amberol: 2343,1681,National Promenade Band,01/01/1914,Old-Time / Historic,1874,0,Passing of Salome,Mexicano,1.23,Português,0.75
10102,2503,Edison Blue Amberol: 2341,2384,Emory B. Randolph,01/01/1914,Old-Time / Historic,2621,0,A farewell,Português,1.23,Mexicano,0.75
10103,2504,Edison Blue Amberol: 2336,2385,Henry Burr and Ada Jones,01/01/1914,Old-Time / Historic,1861,0,In the heart of the city that has no heart,Inglês,0.96,Italiano,1.12
10104,2505,Edison Blue Amberol: 2530,1679,Billy Murray,01/01/1915,Old-Time / Historic,3022,0,Sister Susie's sewing shirts for soldiers,Inglês,1.31,Russo,1.29
10105,2506,Edison Blue Amberol: 2533,1681,National Promenade Band,01/01/1915,Old-Time / Historic,2318,0,The skating trot,Alemão,1.31,Australiano,0.97
10107,2508,Lavori Domestici vol. 2,2390,shaduz,,Electronic,759,1,fucking mondays,Chinês,0.74,Brasileiro,0.92
10109,2508,Lavori Domestici vol. 2,2391,metÃ¹o,,Electronic,334,3,big gig,Português,0.84,Alemão,1.28
10110,2508,Lavori Domestici vol. 2,2392,ether,,Electronic,354,4,albo rate,Francês,1.15,Russo,0.78
10111,2508,Lavori Domestici vol. 2,2393,Apes on Tapes,,Electronic,1043,5,loosing my paganism,Russo,0.84,Inglês,0.8
10112,2508,Lavori Domestici vol. 2,2394,Costa,,Electronic,1509,6,taka,Espanhol,1.32,Francês,1.17
10113,2508,Lavori Domestici vol. 2,2396,5$man,,Electronic,545,8,bella giacchetta,Brasileiro,0.92,Russo,1.0
10114,2508,Lavori Domestici vol. 2,2397,memory shop,,Electronic,525,9,soulfuss,Russo,1.01,Espanhol,0.98
10115,2508,Lavori Domestici vol. 2,2172,Quiroga,,Electronic,287,10,tutto quanto,Americano,0.76,Português,1.16
10116,2508,Lavori Domestici vol. 2,2395,telematik guru,,Electronic,233,7,oppi8,Indiano,1.04,Francês,1.3
10118,2508,Lavori Domestici vol. 2,2399,riga,,Electronic,648,12,mindy,Português,1.31,Alemão,1.37
10119,2508,Lavori Domestici vol. 2,2400,plastik joy,,Electronic,1107,13,asynchrony of life,Português,1.25,Alemão,1.32
10120,2508,Lavori Domestici vol. 2,2401,simone pelliconi,,Electronic,560,14,ravenna bloody ghost town,Russo,1.37,Chinês,1.01
10121,2508,Lavori Domestici vol. 2,2402,lucamoka,,Electronic,412,15,tonesia,Australiano,0.74,Francês,1.33
10122,2508,Lavori Domestici vol. 2,2404,eniac,,Electronic,478,17,into a collider,Chinês,0.86,Alemão,1.21
10123,2508,Lavori Domestici vol. 2,2405,phooka,,Electronic,433,18,i'm from kreuzberg,Chinês,1.09,Americano,1.01
10124,2508,Lavori Domestici vol. 2,2403,retina.it,,Electronic,708,16,sistema dinamico,Americano,1.37,Brasileiro,0.89
10125,2508,Lavori Domestici vol. 2,2407,minidischi,,Electronic,791,20,sax for your sex,Mexicano,0.74,Português,0.76
10126,2508,Lavori Domestici vol. 2,2408,micamat+desanimaux,,Electronic,401,21,maneki-neko dance,Australiano,0.97,Australiano,1.38
10127,2508,Lavori Domestici vol. 2,2406,mass prod,,Electronic,1094,19,sunny,Espanhol,1.27,Português,0.77
10128,2508,Lavori Domestici vol. 2,2409,alexander stone,,Electronic,656,22,monday social insufficient,Francês,1.06,Mexicano,1.33
10129,2508,Lavori Domestici vol. 2,2410,hirnlego,,Electronic,1203,23,unsteady,Brasileiro,0.85,Australiano,0.77
10130,2508,Lavori Domestici vol. 2,2411,john smorto,,Electronic,749,24,it's a cold summer night,Americano,1.0,Inglês,1.36
10131,2508,Lavori Domestici vol. 2,2412,wang inc.,,Electronic,1162,25,searching for the baroque child inside me,Russo,0.79,Italiano,0.83
10132,2508,Lavori Domestici vol. 2,2413,santhiago,,Electronic,977,26,urban game,Inglês,1.0,Alemão,1.12
10138,2510,Live at The Bell House 4/4/2009,2223,Pink Skull,,House,2214,5,(part 5),Inglês,0.89,Brasileiro,0.87
10139,2510,Live at The Bell House 4/4/2009,2223,Pink Skull,,House,4317,1,(intro),Indiano,1.06,Indiano,1.17
10144,2510,Live at The Bell House 4/4/2009,2223,Pink Skull,,House,3379,3,(part 3),Australiano,0.86,Indiano,1.09
10145,2510,Live at The Bell House 4/4/2009,2223,Pink Skull,,House,505,4,(part 4),Inglês,0.74,Italiano,1.31
10146,2510,Live at The Bell House 4/4/2009,2223,Pink Skull,,House,667,2,(part 2),Mexicano,1.12,Português,1.13
10147,2511,Live at The Bell House 4/4/2009,305,Thee Oh Sees,04/04/2009,Garage,666,11,Destroyed Fortress,Italiano,0.97,Brasileiro,0.89
10148,2511,Live at The Bell House 4/4/2009,305,Thee Oh Sees,04/04/2009,Garage,1347,1,Block of Ice,Francês,0.99,Mexicano,1.0
10149,2511,Live at The Bell House 4/4/2009,305,Thee Oh Sees,04/04/2009,Garage,856,2,Visit Colonel,Italiano,1.06,Indiano,1.29
10150,2511,Live at The Bell House 4/4/2009,305,Thee Oh Sees,04/04/2009,Garage,1546,3,Meat Step Lively,Italiano,0.94,Chinês,1.38
10151,2511,Live at The Bell House 4/4/2009,305,Thee Oh Sees,04/04/2009,Garage,813,4,Enemy Destruct,Chinês,0.79,Brasileiro,0.98
10153,2511,Live at The Bell House 4/4/2009,305,Thee Oh Sees,04/04/2009,Garage,1018,5,Ruby Go Home,Francês,0.87,Francês,1.12
10155,2511,Live at The Bell House 4/4/2009,305,Thee Oh Sees,04/04/2009,Garage,904,6,Grease,Brasileiro,1.0,Americano,1.0
10157,2511,Live at The Bell House 4/4/2009,305,Thee Oh Sees,04/04/2009,Garage,775,8,Poison Finger,Português,0.95,Francês,0.87
10160,2511,Live at The Bell House 4/4/2009,305,Thee Oh Sees,04/04/2009,Garage,731,10,It Killed Mom,Italiano,1.2,Canadiano,1.32
10162,2512,Live at The Bell House 4/4/2009,2036,Excepter,,Industrial,827,3,live at the Bell House,Mexicano,0.99,Italiano,0.87
10165,2511,Live at The Bell House 4/4/2009,305,Thee Oh Sees,04/04/2009,Garage,1121,9,Ghost In The Trees,Chinês,1.24,Francês,1.06
10167,2513,Live at The Bell House 4/4/09,1225,Sightings,04/04/2009,Noise-Rock,384,6,Part 6,Português,1.06,Canadiano,1.11
10170,2513,Live at The Bell House 4/4/09,1225,Sightings,04/04/2009,Noise-Rock,671,3,Part 3,Brasileiro,1.12,Português,1.04
10171,2513,Live at The Bell House 4/4/09,1225,Sightings,04/04/2009,Noise-Rock,465,4,Part 4,Mexicano,0.9,Americano,1.03
10172,2513,Live at The Bell House 4/4/09,1225,Sightings,04/04/2009,Noise-Rock,328,5,Part 5,Americano,1.12,Alemão,0.91
10180,2511,Live at The Bell House 4/4/2009,305,Thee Oh Sees,04/04/2009,Garage,953,7,Grease 2,Japonês,1.39,Indiano,0.88
10181,2512,Live at The Bell House 4/4/2009,2036,Excepter,,Industrial,1239,2,live at the Bell House,Japonês,1.15,Brasileiro,0.75
10182,2512,Live at The Bell House 4/4/2009,2036,Excepter,,Industrial,1105,1,live at the Bell House,Russo,0.95,Brasileiro,1.29
10183,2514,Ghost Treat Magic,2415,Neowax,,,1660,3,Deep Refine Yawned Before Them,Italiano,1.1,Espanhol,1.06
10184,2514,Ghost Treat Magic,2415,Neowax,,Indie-Rock,1932,3,All My Joke Suicide,Indiano,0.98,Português,0.75
10185,2514,Ghost Treat Magic,2415,Neowax,,,3156,3,By Thousand Years You Can See The Stars Shine Again,Espanhol,0.77,Indiano,0.75
10186,2515,Music Beyond No Borders Vol. 1,2419,Dubyouth Soundsystem,,Reggae - Dub,3665,0,Love To C You Dance (Premixed),Japonês,1.07,Canadiano,1.37
10187,2515,Music Beyond No Borders Vol. 1,2420,Hengky Strawberry,,Electronic,1752,0,dancethedresdendancefloor,Inglês,0.81,Japonês,0.73
10188,2515,Music Beyond No Borders Vol. 1,2421,BondiNedHansel,,Reggae - Dub,1693,0,FMA,Brasileiro,1.08,Australiano,0.7
